City,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI
Amritsar,2018-01-18,0.4531311820469401,0.716070157271374,0.117039586919105,0.8455434282154753,0.34312438109412574,0.3748535728231159,0.1234074607801395,0.21626305072997445,0.07146377525874816
Ahmedabad,2018-01-18,0.31405194106382645,0.5712360516770764,0.6552596942391417,1.0,0.5692100304787852,1.0,0.9999999999999998,0.3618247194905342,0.31345490389354363
Hyderabad,2018-01-18,0.4042603700128191,0.6940651090544301,0.22577705781107626,0.6042845922595672,0.6161689415972958,0.30925419757907063,0.33170667802050235,0.4291758725757773,0.053721044849679656
Visakhapatnam,2018-01-18,0.5154224761422446,0.830599961167562,0.45013668117849553,0.6075345990304146,0.343851853280191,0.4154627098789535,0.3576458258277928,0.4972201764646421,0.08329226219812716
Visakhapatnam,2018-01-19,0.5263107917767896,0.9304769917804673,0.6566771286827986,0.6219429623811716,0.34918664931133647,0.4404529480671612,0.26672780270526963,0.49791332726826376,0.07885657959586004
Hyderabad,2018-01-19,0.3741275895358223,0.6821047181412205,0.22132226384529718,0.6063429298811039,0.5409968157038831,0.28114017961733695,0.44358562866406825,0.44280783838033766,0.053721044849679656
Delhi,2018-01-19,1.0,1.0,0.8342614154095375,0.5350594480405167,1.0,0.5685279187817258,0.5740674024825598,0.8458750306863636,0.21241991128634796
Patna,2018-01-19,1.0,0.5712360516770764,1.0,0.5165344094466864,0.5692100304787852,1.0,0.9999999999999998,0.4113850019494867,0.17249876786594384
Amritsar,2018-01-19,0.3771028850871224,0.6421331952624425,0.10812999898754684,0.840126750264063,0.3419119274506836,0.3842249121436938,0.08593980283627549,0.23001054166847174,0.05224248398225727
Ahmedabad,2018-01-19,0.5642299840156996,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.2847694551545871,0.5820601281419419
Amaravati,2018-01-19,0.3986896038742147,0.5609475114879295,0.140123519287233,0.4911843566340763,0.5167477428350403,0.018742678641155794,0.22192382012904066,0.5764704183453913,0.0448496796451454
Delhi,2018-01-20,0.9516514472913735,1.0,0.43413992102865245,0.42044254258863034,1.0,0.40921515033190153,0.36917433596436633,0.49444757325015526,0.16313454903893546
Hyderabad,2018-01-20,0.393625271020938,0.7044204258624037,0.25189834970132635,0.6594263738049454,0.6603022542185897,0.3123779773525966,0.6015786198539284,0.5207873037877804,0.0547067520946279
Amritsar,2018-01-20,0.4324307215091713,0.761167561970099,0.11258479295332592,0.8327600682501423,0.3385170572490456,0.38734869191721977,0.09249009268660137,0.24040780372279744,0.053721044849679656
Amaravati,2018-01-20,0.4650323642521405,0.6474144068345091,0.19236610306773314,0.6117596078325163,0.5303272236415922,0.04060913705583756,0.7891789211672615,0.5961096911146732,0.05766387382947265
Visakhapatnam,2018-01-20,0.64538591798946,1.0,0.7457730079983802,0.6586680388917476,0.39550237849082626,0.47481452557594683,0.3657681852421969,0.5712717873182285,0.10300640709709218
Patna,2018-01-20,0.711475461724722,0.5712360516770764,0.7346360230839326,0.6949597811662107,0.5692100304787852,0.8777821163607964,0.9999999999999998,0.24780141229476235,0.12124199112863482
Amritsar,2018-01-21,0.4560431734375743,0.8071451685975017,0.1261516654854713,0.8325434011320856,0.3373046036056035,0.3748535728231159,0.07152916516555856,0.25611922193822295,0.06357811729916216
Delhi,2018-01-21,0.9597543798566164,1.0,0.6858357800951708,0.47699266040137583,1.0,0.4716907458024209,0.43362918809157297,0.4749238256148104,0.1429275505174963
Patna,2018-01-21,1.0,0.5712360516770764,0.5222233471701935,0.7070931397773745,0.5692100304787852,0.9090199140960561,0.9999999999999998,0.3997169634218545,0.1429275505174963
Hyderabad,2018-01-21,0.42109927674996445,0.6884732379781244,0.19985825655563433,0.6132762776589118,0.6251410985587676,0.29675907848496674,0.35109553597746695,0.5057690363759765,0.05569245933957616
Visakhapatnam,2018-01-21,0.5586592178770952,0.991780467283671,0.6884681583476766,0.629959645749262,0.43793825601130115,0.46231940648184294,0.2976451707988078,0.6028101488830164,0.10054213898472154
Ahmedabad,2018-01-21,0.676848085840442,0.5712360516770764,0.6204313050521415,1.0,0.5692100304787852,1.0,0.9999999999999998,0.6798654132189634,0.28339083292262196
Amaravati,2018-01-21,0.503774510579708,0.6940651090544301,0.09982788296041309,0.4126425263385965,0.46849208782604307,0.01561889886762983,0.2798283824059214,0.6859882453176219,0.07491375061606703
Delhi,2018-01-22,1.0,1.0,1.0,0.6108929393602903,1.0,0.5841468176493556,0.5575606720597386,0.7849932851015899,0.16855593888615084
Amritsar,2018-01-22,0.3602639783499771,0.6427027376868811,0.10732003644831428,0.8346017387536223,0.3356071685047845,0.3436157750878563,0.0628827825631284,0.224580860373435,0.05174963035978315
Ahmedabad,2018-01-22,0.5547343599158056,0.5712360516770764,0.19965576592082618,1.0,0.5692100304787852,1.0,0.9999999999999998,0.8146832445233867,0.17939871858058157
Patna,2018-01-22,1.0,0.5712360516770764,0.57487091222031,0.48024266717222325,0.5692100304787852,1.0,0.9999999999999998,0.42986902337939903,0.16757023164120258
Hyderabad,2018-01-22,0.44319242882238447,0.6953595236554267,0.11643211501468058,0.5490344771551607,0.6234436634579487,0.278016399843811,0.23371434185962722,0.5996909702667187,0.06012814194184328
Amaravati,2018-01-22,0.48282083339927523,0.6992945440424568,0.11987445580641898,0.4907510223979633,0.4633997825235861,0.018742678641155794,0.2609635476369829,0.6717786538433769,0.06899950714637754
Visakhapatnam,2018-01-22,0.5772073369522214,1.0,0.440619621342513,0.6826097554369904,0.45951993086457127,0.47481452557594683,0.3104837389054465,0.5998064954006556,0.08871365204534254
Amritsar,2018-01-23,0.3602006741893111,0.5340754643712381,0.1302014781816341,0.8526934431113398,0.3404569830785531,0.25614994142912917,0.0754593390757541,0.20101373305029677,0.050763923114834894
Delhi,2018-01-23,1.0,1.0,0.5248557254226993,0.5113343986133304,1.0,0.4467005076142131,0.36393410408410565,0.557870871781542,0.15919172005914245
Ahmedabad,2018-01-23,0.33722126386756773,0.5712360516770764,0.5949174850663158,0.9414186279554748,0.5692100304787852,1.0,0.9999999999999998,0.5467804589235946,0.15377033021192707
Patna,2018-01-23,1.0,0.5712360516770764,1.0,0.7680849335102781,0.5692100304787852,1.0,0.9999999999999998,0.4042224436453956,0.17102020699852144
Hyderabad,2018-01-23,0.3696962982892051,0.5683515630056306,0.08707097296750027,0.49811770441188413,0.4837690037334141,0.22178836392034357,0.17214161726656402,0.5471270343254054,0.05174963035978315
Visakhapatnam,2018-01-23,0.6739993986104739,1.0,1.0,0.9464019716707743,0.4646122361670283,0.5310425614994142,0.3505715127894409,0.36194024462447116,0.1015278462296698
Amaravati,2018-01-23,0.4875053412885563,0.6748559963756391,0.12351928723296549,0.491509357311161,0.4917711977801322,0.018742678641155794,0.2572953853208004,0.6661179222804662,0.07047806801379991
Delhi,2018-01-24,0.8113061230949405,0.9547084331111255,0.5060240963855422,0.3820924626926306,1.0,0.41233893010542755,0.3023613794910424,0.4812777079813427,0.13109906357811732
Patna,2018-01-24,1.0,0.5712360516770764,0.4950896021059027,0.41502586463721797,0.5692100304787852,0.6216321749316672,0.9999999999999998,0.48601423847275776,0.16707737801872846
Ahmedabad,2018-01-24,0.6069602924652224,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.46810784271253014,0.559388861508132
Amritsar,2018-01-24,0.15737414341557598,0.2696006730955925,0.1403260099220411,0.8499851041356336,0.3392445294351109,0.2124170245997657,0.07048111878950641,0.20771419081863995,0.0468210941350419
Amaravati,2018-01-24,0.4809850127399624,0.6705585399003301,0.10185278930849449,0.4864176800368334,0.5116554375325832,0.018742678641155794,0.17973995349294203,0.5812069488368063,0.07146377525874816
Hyderabad,2018-01-24,0.41192017345340026,0.6400103553168079,0.09375316391616889,0.4620426292554776,0.5853726190538654,0.22178836392034357,0.24000262011594006,0.516743924099987,0.04977821586988665
Patna,2018-01-25,0.7150204947220158,0.5712360516770764,0.14417333198339577,0.23768382850797604,0.5692100304787852,0.3717297930495899,0.9999999999999998,0.6424352698233909,0.13799901429275507
Amritsar,2018-01-25,0.38330669283238644,0.5925830043362889,0.14943808848840742,0.8577851203856673,0.34142694599330675,0.6185083951581413,0.0717911767595716,0.19662377796069255,0.0527353376047314
Delhi,2018-01-25,0.6947631633089086,0.825888292019934,0.49043231750531546,0.43409257102618964,0.9876647379479677,0.42795782897305734,0.1697835129204467,0.5038051090990484,0.12173484475110893
Ahmedabad,2018-01-25,0.8011774573883871,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4584037314618262,0.6579595860029571
Hyderabad,2018-01-25,0.4228717932486113,0.7630315189955342,0.24400121494380886,0.5899845624678385,0.5776129157358357,0.278016399843811,0.4221006779549994,0.5200941529841586,0.058649581074420906
Amaravati,2018-01-25,0.4808584044186304,0.7659310077017668,0.1688771894299889,0.6484846843430924,0.5683982680456755,0.018742678641155794,0.8030655356499523,0.4666060159713498,0.058649581074420906
Delhi,2018-01-26,0.8004811116210614,1.0,0.5841854814214844,0.41285919345665306,1.0,0.4467005076142131,0.19991484623194572,0.504960360438418,0.11976343026121242
Amritsar,2018-01-26,0.35140139585674274,0.5845058572260695,0.14457831325301207,0.8552934485280178,0.34142694599330675,0.3935962514642717,0.0560704811187895,0.2002050571127381,0.048299655002464276
Amaravati,2018-01-26,0.48769525377055417,0.7019869264125299,0.12412675913738991,0.4717926495680199,0.6302334038612246,0.02499023818820773,0.2177316346248321,0.5207873037877804,0.07688516510596353
Ahmedabad,2018-01-26,0.6433601848481493,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4981443775361377,0.6638738294726466
Hyderabad,2018-01-26,0.41046417775808325,0.7627208594912951,0.1871013465627215,0.6113262735964033,0.5863425819686192,0.2842639593908629,0.5041103068810795,0.6044275007581338,0.06209955643173978
Patna,2018-01-26,0.6841280643170273,0.5712360516770764,0.13830110357395972,0.10107521057335536,0.5692100304787852,0.39984381101132366,0.9999999999999998,0.538347124146197,0.12814194184327257
Delhi,2018-01-27,0.9698197414025038,1.0,0.6931254429482637,0.48836768409934184,1.0,0.4373291682936352,0.19860478826188055,0.6439370965645713,0.13011335633316906
Ahmedabad,2018-01-27,0.6340544732302532,0.5712360516770764,0.30596334919509977,1.0,0.5692100304787852,1.0,0.9999999999999998,0.7259599416598074,0.38196155741744703
Patna,2018-01-27,0.8817003497554878,0.5712360516770764,0.8095575579629444,0.49194269154727405,0.5692100304787852,0.7340882467786021,0.9999999999999998,0.4922525957053532,0.10892065056678167
Amritsar,2018-01-27,0.4310380299745202,0.7909390977930231,0.31102561506530324,0.6519513582319963,0.29971854065889714,0.3248730964467005,0.12445550715619164,0.19489090095163827,0.05519960571710203
Amaravati,2018-01-27,0.4797189295266432,0.6386123875477314,0.12230434342411664,0.4742843214256697,0.6375081257218775,0.02811401796173369,0.19022041725346342,0.49537177432165086,0.06998521439132578
Hyderabad,2018-01-27,0.4268599553705668,0.7714193256099928,0.1512605042016807,0.5993012485442678,0.6370231442645007,0.45294806716126507,0.3474273736612844,0.6067380034368728,0.07244948250369641
Patna,2018-01-28,1.0,0.5712360516770764,0.48314265465222245,0.25274219321290253,0.5692100304787852,0.8684107770402185,0.7703140863983231,0.5170904995017979,0.17841301133563334
Amritsar,2018-01-28,0.32709259816101416,0.5505404180959161,1.0,0.37093410611272104,0.3322122983031465,0.28738773916438887,0.0964202665967969,0.1537639532700833,0.05125677673730902
Visakhapatnam,2018-01-28,0.5187142924968745,0.7476020969516536,0.4294826364280652,0.4121008585434553,0.43502836726704,0.30925419757907063,0.46533259096715024,0.9281289260494736,0.07984228684080828
Hyderabad,2018-01-28,0.42312500989127516,0.7112549349556663,0.12554419358104688,0.5334344446550929,0.6091367104653314,0.2655212807497071,0.22690204041528833,0.5589105979869745,0.05815672745194678
Amaravati,2018-01-28,0.47148938864006845,0.6423403015986021,0.08099625392325605,0.36085908512309395,0.5344495660292956,0.018742678641155794,0.186814266531294,0.5236754321362042,0.06899950714637754
Delhi,2018-01-28,0.942978777280137,1.0,0.8462083628632178,0.5150177396202908,1.0,0.5778992581023037,0.2593914780729047,0.6195612933038744,0.15475603745687533
Ahmedabad,2018-01-28,0.554101318309146,0.5712360516770764,0.7151969221423511,1.0,0.5692100304787852,1.0,0.9999999999999998,0.9624398908287484,0.20206998521439135
Delhi,2018-01-29,1.0,1.0,0.9263946542472413,0.5898762289088102,1.0,0.6122608356110893,0.32096420266596787,0.6952302560325782,0.15377033021192707
Amaravati,2018-01-29,0.45705604000822964,0.6636204776389878,0.08585602915865141,0.38740080708501473,0.49055874413669004,0.021866458414681763,0.30917368093538133,0.6078932547762422,0.06012814194184328
Ahmedabad,2018-01-29,0.6325351733742702,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4752704010166212,0.5584031542631839
Hyderabad,2018-01-29,0.41584503141468976,0.7351757167820853,0.1099524147008201,0.49855103864799716,0.5657308700301028,0.26239750097618114,0.21825565781285816,0.5754306921399587,0.059142434696895035
Visakhapatnam,2018-01-29,0.5388450155886497,0.7716264319461524,0.2695150349296345,0.47764266175554526,0.41223423877032783,0.3248730964467005,0.2266400288212753,0.8955508382792532,0.07688516510596353
Patna,2018-01-29,1.0,0.5712360516770764,0.34524653234787894,0.15491698941039458,0.5692100304787852,0.7153455681374462,0.8253365211410604,0.3518895579719563,0.1779201577131592
Amritsar,2018-01-29,0.2760694446642506,0.48701054947899813,1.0,0.4961677003493757,0.34215441817937203,0.2936352987114408,0.07965152457996265,0.1774466057271585,0.0527353376047314
Ahmedabad,2018-01-30,0.7342649595644675,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4692630940518997,0.6870379497289305
Hyderabad,2018-01-30,0.36374570718660487,0.7502944793217268,0.1528804292801458,0.5617095035614657,0.4932261421522628,0.2124170245997657,0.4333671764975599,0.5954165403110515,0.05766387382947265
Visakhapatnam,2018-01-30,0.5905645148527389,1.0,0.6435152374202694,0.736126533596945,0.3899250917309924,0.38734869191721977,0.5486522778632954,0.5971494173201057,0.09807787087235093
Amritsar,2018-01-30,0.3742541978571542,0.6423920781826419,1.0,0.5146927389432061,0.41635658115803104,0.28738773916438887,0.08279566370811907,0.15018267411803782,0.06012814194184328
Amaravati,2018-01-30,0.4825676167566114,0.6879036955536858,0.10732003644831428,0.4950843647590932,0.5266898627112658,0.01561889886762983,0.31677201716175934,0.5195165273144738,0.07491375061606703
Patna,2018-01-30,1.0,0.5712360516770764,1.0,0.9209435852991359,0.5692100304787852,0.8809058961343224,0.9152064978875314,0.4036448179757109,0.16954164613109907
Delhi,2018-01-30,0.790289141753842,1.0,0.47889035132125146,0.5149094060612627,0.9377116478381514,0.6247559547051932,0.36969835915239246,0.6523704313419688,0.13799901429275507
Visakhapatnam,2018-01-31,0.5756880370962383,0.9315125234612647,0.3517262326617394,0.7069848062183461,0.39162252683181137,0.35923467395548603,0.28611666066223423,0.7025083394706061,0.09610645638245442
Patna,2018-01-31,1.0,0.5712360516770764,0.6451351624987346,0.79516832326734,0.5692100304787852,0.8840296759078484,0.9791373268267118,0.5782032953544456,0.2109413504189256
Ahmedabad,2018-01-31,0.7203380442179564,0.5712360516770764,0.8601802166649793,1.0,0.5692100304787852,1.0,0.9999999999999998,0.3680630767231296,0.5036964021685559
Amaravati,2018-01-31,0.4211625809106304,0.7232153258688757,0.16644730181229117,0.665818053787612,0.47843420770226863,0.012495119094103864,0.6110110372383977,0.4344900287368771,0.056185312962050274
Hyderabad,2018-01-31,0.32569990662636306,0.6935991197980713,0.2895616077756404,0.6492430192562901,0.4941961050670165,0.3123779773525966,0.523237153244031,0.46545076463198026,0.05421389847215377
Amritsar,2018-01-31,0.34791966702011495,0.6621707332858714,1.0,0.5780678709747312,0.39574486921951463,0.28738773916438887,0.06838502603740215,0.1475255960374879,0.06407097092163629
Delhi,2018-01-31,0.7690189437700795,1.0,0.44568188721271645,0.4918343579882458,0.9532310544742109,0.7871925029285434,0.2879507418203255,0.6159800141518289,0.12370625924100542
Patna,2018-02-01,1.0,0.5712360516770764,0.22172724511491346,0.16325867345556971,0.5692100304787852,0.8902772354549003,0.8724986080634065,0.3948649077965025,0.18235584031542634
Ahmedabad,2018-02-01,1.0,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.446851218068131,0.7851158206012815
Amritsar,2018-02-01,0.2683463370630035,0.5526632580415507,1.0,0.5929095685616012,0.39574486921951463,0.2936352987114408,0.08174761733206692,0.15607445594882235,0.06850665352390341
Delhi,2018-02-01,0.9833035276243534,1.0,0.7757416219499849,0.6913847737182786,1.0,0.5060523233112065,0.47974322863786717,0.6968476079076955,0.13454903893543618
Visakhapatnam,2018-02-01,0.4543339610995933,0.8313248333441202,0.34119671965171616,0.6613763778674538,0.34142694599330675,0.35923467395548603,0.05476042314872433,0.6547964591546449,0.07836372597338591
Amaravati,2018-02-01,0.38033139728108634,0.7496731603132484,0.2028956160777564,0.6729680686834764,0.47067450438423897,0.01561889886762983,0.22559198244522316,0.3991393377521697,0.05717102020699853
Hyderabad,2018-02-01,0.3094307373352114,0.6324509740469871,0.6838108737470893,0.7338515288573517,0.5938597945579605,0.3436157750878563,0.5766875184226901,0.41450418056578436,0.053721044849679656
Amritsar,2018-02-02,0.18858309462389417,0.4582227687528315,1.0,0.6475096823118381,0.3649485466760843,0.25614994142912917,0.05764255068286771,0.14706349550174008,0.06357811729916216
Visakhapatnam,2018-02-02,0.500419390064412,1.0,0.4072086665991699,0.7561682420171708,0.36300862084657687,0.3717297930495899,0.09091802312252316,0.5367297722710798,0.07491375061606703
Amaravati,2018-02-02,0.3079114374792284,0.6345738139926219,0.12999898754682598,0.4924843593424153,0.4820715686325951,0.021866458414681763,0.2685618838633609,0.46429551329261076,0.05421389847215377
Delhi,2018-02-02,0.8758130628135535,1.0,0.7012250683405893,0.5873845570511605,1.0,0.4654431862553689,0.31153178528149866,0.5977270429897904,0.14687037949728932
Patna,2018-02-02,1.0,0.5712360516770764,0.24622861192669843,0.08764184925385261,0.5692100304787852,0.927762592737212,0.9725870369763858,0.5905644846856994,0.1680630852636767
Hyderabad,2018-02-02,0.2877807143874532,0.5829525597048735,0.43434241166346066,0.736126533596945,0.5247499368817584,0.30925419757907063,0.4320571185274948,0.41519733136940606,0.05174963035978315
Ahmedabad,2018-02-02,0.5467580356718947,0.5712360516770764,0.30535587729067537,1.0,0.5692100304787852,1.0,0.9999999999999998,0.5055379861081026,0.20354854608181372
Patna,2018-02-03,0.9572222134299779,0.5712360516770764,0.8885289055381189,1.0,0.5692100304787852,0.8621632174931665,0.9999999999999998,0.5686147092376785,0.15869886643666833
Delhi,2018-02-03,0.7156535363286753,1.0,0.5651513617495192,0.5568344934051945,1.0,0.4029675907848496,0.3626240461140405,0.5996909702667187,0.12666338097585017
Hyderabad,2018-02-03,0.2625856584424011,0.559187107630574,0.12979649691201783,0.5768762018254204,0.49346863288095116,0.24990238188207728,0.23974060852192705,0.5767014686132652,0.04632824051256777
Ahmedabad,2018-02-03,0.5991105765426434,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.08768357665814668,0.3311976343026121
Amritsar,2018-02-03,0.3404497760615317,0.6764092938968351,1.0,0.7089348102808547,0.3671309632342802,0.24053104256149938,0.06366881734516751,0.15965573510086786,0.07294233612617053
Amaravati,2018-02-03,0.26720686217101625,0.578447996893405,0.07228915662650602,0.37169244102591875,0.5650033978440374,0.021866458414681763,0.14410637670716928,0.36217129489234506,0.0448496796451454
Visakhapatnam,2018-02-03,0.4844667415765902,1.0,0.6570821099524148,0.7098014787530806,0.40083717452197165,0.3904724716907457,0.2379065273638358,0.5076174385189678,0.07097092163627404
Patna,2018-02-04,0.6624780413692691,0.5712360516770764,0.7162093753163917,1.0,0.5692100304787852,0.72784068723155,0.8937215471784625,0.44407861485364414,0.1424346968950222
Hyderabad,2018-02-04,0.2351116527133746,0.5055465665652709,0.09820795788194797,0.44882593505403134,0.5553037686965003,0.2280359234673955,0.2384305505518619,0.6218717959826134,0.04139970428782652
Delhi,2018-02-04,0.83434883757735,1.0,0.45438898450946646,0.5057010535438615,1.0,0.4060913705583756,0.33642288671273696,0.5989978194630969,0.13011335633316906
Amaravati,2018-02-04,0.3083545666038901,0.5584104588699761,0.15895514832439,0.38025079218915037,0.2711046346736626,0.018742678641155794,0.2043690433301673,0.37199093127698596,0.047806801379990146
Amritsar,2018-02-04,0.3063921376232453,0.6416154294220439,1.0,0.7664599301248544,0.3416694367219952,0.20616946505271377,0.06026266662299806,0.15734523242212883,0.07146377525874816
Visakhapatnam,2018-02-04,0.388687546488993,0.9534657950941686,0.5374101447808041,0.6803347506973972,0.376103120195752,0.3311206559937524,0.3028854026790685,0.386547098153042,0.07343518974864466
Ahmedabad,2018-02-04,0.6077199423932139,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.08733700125633583,0.2957121734844751
Amaravati,2018-02-05,0.25492585500182,0.4801760403857356,0.09901792042118053,0.3318256913035236,0.32469508571380523,0.20616946505271377,0.22611600563324924,0.3673699259195079,0.040413997042878264
Patna,2018-02-05,0.4945321031224778,0.5712360516770764,0.22172724511491346,0.5567261598461664,0.5692100304787852,0.5341663412729402,0.8963416631185928,0.6267238516079655,0.09610645638245442
Delhi,2018-02-05,1.0,1.0,0.8622051230130608,0.6864014300029792,1.0,0.4154627098789535,0.3775587069727835,0.4936388973125966,0.14440611138491868
Amritsar,2018-02-05,0.3589978951366579,0.7217655815157594,0.8794168269717527,0.624759634915906,0.22551637768023816,0.19992190550566183,0.07493531588772802,0.19292697367471007,0.06505667816658453
Ahmedabad,2018-02-05,0.5780302910408788,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.3760343109647793,0.2942336126170527
Hyderabad,2018-02-05,0.25188725528985395,0.539615558863504,0.12088690898045967,0.4755843241340086,0.612289089938281,0.2280359234673955,0.2043690433301673,0.6479804762523647,0.0448496796451454
Visakhapatnam,2018-02-05,0.3991960371595424,0.8878130865316162,0.6368330464716009,0.629526311513149,0.39719981359164525,0.36235845372901204,0.299479251956899,0.3852763216797354,0.06998521439132578
Delhi,2018-02-06,0.8944244860493458,1.0,0.57487091222031,0.6115429407144598,1.0,0.3779773525966419,0.3820129040710051,0.4705338705252062,0.14982750123213406
Visakhapatnam,2018-02-06,0.4284425593872158,0.9104394537570383,0.8777969018932875,0.6249763020339626,0.46946205074079683,0.3186255368996485,0.2824484983460518,0.3687562275267513,0.06407097092163629
Patna,2018-02-06,0.6157595707977908,0.5712360516770764,0.10772501771793055,0.36053408444600926,0.5692100304787852,0.41858648965247947,0.9440277732289653,0.738898756660746,0.07294233612617053
Amaravati,2018-02-06,0.2368208650513555,0.48307552909196816,0.06378454996456415,0.308425642553422,0.43381591362359784,0.25302616165560327,0.14410637670716928,0.3273982295773224,0.043371118777723025
Hyderabad,2018-02-06,0.2966432968806875,0.6052164908420167,0.28044952920927413,0.628659643040923,0.5574861852546962,0.26864506052323306,0.24419480562014861,0.41739230891420814,0.0448496796451454
Amritsar,2018-02-06,0.29499738870337255,0.6684874765387353,0.5791232155512809,0.5358177829537145,0.1146981146696265,0.19679812573213584,0.06445485212720661,0.1552657800112637,0.05421389847215377
Ahmedabad,2018-02-06,0.6513365090920602,0.5712360516770764,0.5143262124126761,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4358763303441205,0.28092656481025136
Hyderabad,2018-02-07,0.34665358380679573,0.6603585528444761,0.4448719246734839,0.7880183083714757,0.5962847018448447,0.30925419757907063,0.3469033504732584,0.45228089936316773,0.05174963035978315
Amaravati,2018-02-07,0.3074050041939007,0.5648307552909196,0.13911106611319227,0.4031091731441107,0.26770976447202466,0.30300663803201866,0.12812366947237414,0.26547675778711605,0.03893543617545589
Visakhapatnam,2018-02-07,0.3846360802063716,0.6821564947252605,0.46896831021565255,0.5346261138044037,0.44497048714326554,0.20616946505271377,0.22873612157337958,0.2402922785888605,0.05717102020699853
Amritsar,2018-02-07,0.36564483200658365,0.7739046016439066,0.4570213627619723,0.45890095604365844,0.08535673649832669,0.19992190550566183,0.09615825500278385,0.1818365608167627,0.05421389847215377
Delhi,2018-02-07,0.8197255764635133,1.0,0.5260706692315481,0.5900928960268667,1.0,0.36860601327606396,0.3725804866865358,0.5656110557553178,0.13159191720059144
Ahmedabad,2018-02-07,0.6795068605884124,0.5712360516770764,0.5461172420775541,1.0,0.5692100304787852,1.0,0.9999999999999998,0.5713873124521655,0.41202562838836865
Patna,2018-02-07,0.8036463196543594,0.5712360516770764,0.09091829502885491,0.3121089835603824,0.5692100304787852,0.36235845372901204,0.9424557036648868,0.7740183973775794,0.13701330704780681
Visakhapatnam,2018-02-08,0.31076012470919656,0.5499190990874377,0.3634706894806116,0.5106843972591609,0.38895512881623867,0.18430300663803198,0.2528411882225788,0.32832243064881805,0.04731394775751602
Delhi,2018-02-08,1.0,1.0,1.0,0.81001002085421,1.0,0.546661460367044,0.3521435823535191,0.5259859348149432,0.15475603745687533
Hyderabad,2018-02-08,0.2796777818222103,0.5034755032036762,0.29340892983699507,0.6425263385965387,0.6978883171652961,0.26239750097618114,0.34480725772115406,0.3947493826625655,0.04632824051256777
Amritsar,2018-02-08,0.41217339009606413,0.7881431622548702,0.38189733724815234,0.5307261056793868,0.11494060539831492,0.19055056618508392,0.07912750139193657,0.16231281318141777,0.05963528831936915
Patna,2018-02-08,0.6840014559956955,0.5712360516770764,0.0811987445580642,0.27495057281369334,0.5692100304787852,0.3436157750878563,0.7365145907706414,0.8511891868474636,0.1325776244455397
Ahmedabad,2018-02-08,0.4320508965451755,0.5712360516770764,0.9729675002531134,1.0,0.5692100304787852,1.0,0.9999999999999998,0.6401247671446519,0.279448003942829
Amaravati,2018-02-08,0.3072783958725688,0.5811921558475179,0.05770983092031995,0.29141727378598703,0.31548043802364495,0.28114017961733695,0.4595683358988634,0.4191251859232624,0.04977821586988665
Patna,2018-02-09,0.6239258075236996,0.5712360516770764,0.07795889440113396,0.2642255504698968,0.5692100304787852,0.3498633346349082,0.9621065732158645,0.9999999999999999,0.10645638245441105
Amritsar,2018-02-09,0.4282526469052179,0.7984984790628439,0.33309709425939055,0.5332177775370365,0.11857796632864136,0.19992190550566183,0.1802639766809681,0.21141099510462244,0.05815672745194678
Hyderabad,2018-02-09,0.30417649199993674,0.5652449679632386,0.28733421079275084,0.6039595915824825,0.8504149855103174,0.271768840296759,0.3552877214816755,0.410576326011928,0.043371118777723025
Amaravati,2018-02-09,0.15332267713295458,0.28487476538735357,0.04414295838817456,0.21710045229260896,0.298506087015455,0.19055056618508392,0.20672714767628464,0.26986671287672026,0.032528339083292265
Visakhapatnam,2018-02-09,0.2994919841106557,0.610187042909844,0.5139212311430598,0.4437342577797037,0.33609214996216136,0.19055056618508392,0.22716405200930134,0.2095625929616312,0.045342533267619514
Delhi,2018-02-09,1.0,1.0,1.0,0.8064350134062779,1.0,0.5310425614994142,0.366554220024236,0.5629539776747678,0.17496303597831445
Ahmedabad,2018-02-09,0.6404481934575151,0.5712360516770764,1.0,1.0,0.5692100304787852,1.0,0.9999999999999998,0.4818553336510275,0.6914736323311976
Patna,2018-02-10,0.7386962508110847,0.5712360516770764,0.08099625392325605,0.23313381902878963,0.5692100304787852,0.3717297930495899,0.9999999999999998,0.9006339441724791,0.12962050271069495
Visakhapatnam,2018-02-10,0.31955940304176494,0.5763769335318103,0.24946846208362866,0.411125856512201,0.3390020387064225,0.18430300663803198,0.2200897389709494,0.17802423139684326,0.03893543617545589
